LANGUAGE,COUNTRY_NAME,ISLAND_NAME,SOVEREIGN,Glottocode,Comment,Source
Northern dialects,Indonesia,,,,
Northern East TURU,,,,iauu1242,
Northern GIDRA,,,,wipi1242,
Northern Kutai sd.,Indonesia,,Borneo,nort2827,
Northern MABUIAG,,,,kala1377,
Northern MOUNTAIN KOIARI,,Papua New Guinea,,moun1252,
NORTHERN PAMA,Australia,,Australia,nort2758,Glottolog languoid with matching name and coordinate within polygons
Northern TAIRORA,,Papua New Guinea,,nort2920,
NORTHERN TASMANIAN,Australia,,Australia,west1503,
Northern TURU,,,,iauu1242,
NOTSI,,Papua New Guinea,,nots1237,Glottolog languoid with matching name and matching country (infered from island name)
NOTU,,Papua New Guinea,,nucl1606,
NUAULU,Indonesia,,Indonesia,nuau1240,
Nufor,Indonesia,,,biak1248,
NUGUNU,Australia,,Australia,nugu1241,
NUKUMANU,,,,nuku1258,Glottolog languoid with matching name and coordinate within polygons
NUKUORO,,,,nuku1260,
NUKURIA,,,,nuku1259,Glottolog languoid with matching name and coordinate within polygons
Null,,,,,Artefact - a polygon far south of New Zealand
Nulu,,,,nulu1237,Glottolog languoid with matching name and coordinate within polygons
NUMANGANG EAST,,Papua New Guinea,,east2507,
NUMANGANG WEST,,Papua New Guinea,,west2588,
Numba,,Papua New Guinea,,numb1248,
NUME,,Vanuatu,,nume1241,Glottolog languoid with matching name and matching country (infered from island name)
Numee,,New Caledonia,,nume1242,Glottolog languoid with matching name and matching country (infered from island name)
Nunggubuyan Family-Level Isolate,Australia,,Australia,nung1290,
NUNUNGAL,Australia,,Australia,,
NUSALAUT,,,,nusa1245,
NYAHEUN,Lao People's Democratic Republic,,Laos,nyah1249,Glottolog languoid with matching name and matching country
NYAKUR,Lao People's Democratic Republic,,Laos,nyah1250,
NYAKUR,Thailand,,Thailand,nyah1250,
"NYAMAL,INLAND",Australia,,Australia,nyam1271,
Nyamok,,,,,
NYANGGA,Australia,,Australia,wira1265,
Nyaura,,Papua New Guinea,,nyau1244,
Nyawaygic Group,Australia,,Australia,nyaw1248,
Nyeku TOBARU,Indonesia,,Indonesia,nyek1238,
NYIGINA,Australia,,Australia,nyig1240,Glottolog languoid with matching name and matching country
Nyulnyulan Family,Australia,,Australia,nyul1248,
Oba,Indonesia,,,obam1239,
OBO MANOBO,Philippines,,Philippines,obom1235,Glottolog languoid with matching name and matching country
Obura,,Papua New Guinea,,omwu1238,
Oga Bakung,,,,,
Oibu,,Papua New Guinea,,oibu1239,
OIRATA,Indonesia,,,oira1263,Glottolog languoid with matching name and matching country
Ok Bab,Indonesia,,,okba1239,
Oko,,,,okoo1246,Maps to Oko dialect of Glottolog language with MultiTree name Managalasi - matching the language name in the Atlas
OKSAPMIN,,Papua New Guinea,,oksa1245,Glottolog languoid with matching name and matching country (infered from island name)
OMATI,,Papua New Guinea,,omat1240,Glottolog languoid with matching name and matching country (infered from island name)
Omene,,Papua New Guinea,,omen1237,
Omo,,,,poro1255,Omo dialect of POROME - which maps to a Glottolog dialect at the same location
ONABASULU,,Papua New Guinea,,onob1238,
ONE,,Papua New Guinea,,onee1245,
ONG,Lao People's Democratic Republic,,Laos,ongg1239,
Ongac,,Papua New Guinea,,adze1240,
ONIN,Indonesia,,,onin1245,Glottolog languoid with matching name and matching country
ONJOB,,,,onjo1240,
Ono,,Papua New Guinea,,onoo1247,
OPAO,,Papua New Guinea,,opao1240,Glottolog languoid with matching name and matching country (infered from island name)
Orang Hulu,Malaysia,,Malaysia,hulu1245,
Orang Kanaq,Malaysia,,Southern Malaysia,oran1258,Glottolog languoid with matching name and matching country
Orang Seletar,Malaysia,,Southern Malaysia,oran1259,Glottolog languoid with matching name and matching country
Orang Seletar,Singapore,,Singapore,oran1259,Glottolog languoid with matching name and matching country
ORMU,Indonesia,,,ormu1248,Glottolog languoid with matching name and matching country
OROHA,,Solomon Islands,,oroh1237,Glottolog languoid with matching name and matching country (infered from island name)
OROKOLO,,Papua New Guinea,,orok1267,Glottolog languoid with matching name and matching country (infered from island name)
OROWE,,New Caledonia,,orow1242,Glottolog languoid with matching name and matching country (infered from island name)
Oruone,,Papua New Guinea,,oruo1237,
OSUM,,Papua New Guinea,,utar1238,
Other ?,,Papua New Guinea,,mang1403,Dialect of MANSENG labeled 'Other ?'
OUMA,,Papua New Guinea,,ouma1237,Glottolog languoid with matching name and matching country (infered from island name)
OWENA,,Papua New Guinea,,owen1244,
OWINIGA,,Papua New Guinea,,owin1240,Glottolog languoid with matching name and matching country (infered from island name)
Oyana,,Papua New Guinea,,oyan1240,
P. APUT,,,,puna1267,
P. Basap,,,,puna1273,
P. Batu,,,,saja1241,"Polygon corresponds to the Sajau Basap n 3 area of their L041 map. Sajau Basap is explained in the text to include Punan Sajau, Punan Basap and Punan Batu 2 hence the (erroneous) association with Punan Batu 1. The area matches that of the real area of the Sajau-Latti (also as per the Glottolog coordinate) and should (also) be linked to Sajau-Latti instead."
P. Kelai,,,,,
P. Kelai,Indonesia,,Borneo,,
P. MERAH,Indonesia,,Borneo,puna1268,
P. MERAP,,,,,
P. NIBONG P. Lanying,,,,,
P. NIBONG Sipeng,,,,,
P. Oho,,,,,
P. Penjalin,,,,,
P. Poh,,,,,
P. Ratah,,,,,
P. Sajau,,,,puna1271,
P. Segah,,,,,
P. Silat,,,,,
P. TUBU K.?,,,,,
P. Ukit,,,,,
PA,,Papua New Guinea,,pare1271,
PA'UMOTU,,,,tuam1242,
PAAFANG,,,,paaf1237,Glottolog languoid with closely matching name and coordinate within polygons
PAAMA,,,,paam1238,Glottolog languoid with matching name and coordinate within polygons
PACOH,Lao People's Democratic Republic,,Laos,paco1243,Glottolog languoid with matching name and matching country
Padiaua,Indonesia,,Indonesia,padi1242,
Padoe MORI,Indonesia,,Sulawesi,pado1242,
PAGI,,Papua New Guinea,,pagi1244,Glottolog languoid with matching name and matching country (infered from island name)
PAGU lsam,Indonesia,,Indonesia,isam1243,
PAHI,,Papua New Guinea,,pahi1246,Glottolog languoid with matching name and matching country (infered from island name)
Pahu,Indonesia,,Borneo,pahu1239,
PAI,,Papua New Guinea,,peii1238,Matches Glottolog language Pei at the same location
PAICI,,New Caledonia,,paic1239,Glottolog languoid with closely matching name and coordinate within polygons
Paitanic Subgroup,,,,pait1248,
PAIWAN,Taiwan,,Taiwan,paiw1248,Glottolog languoid with matching name and coordinate within polygons
PAK TAY,Thailand,,Thailand,sout2746,
PAKA,,Papua New Guinea,,niks1238,
Pakuli,Indonesia,,Sulawesi,ledo1238,
Pala,,Papua New Guinea,,pala1343,Glottolog languoid with matching name and coordinate within polygons
Palakka,Indonesia,,Sulawesi,bone1252,
PALAUAN,Palau,,United States,pala1344,Glottolog languoid with matching name and matching country
Palaw,Myanmar,,,pala1339,
PALAWENO,Philippines,,Philippines,cent2091,
PALLANGANM DDANG,Australia,,Australia,pall1243,
PALU'E,Indonesia,,,palu1252,Glottolog languoid with matching name and matching country
Paluan p. sd.,,,,palu1253,
Paman Group,Australia,,Australia,pama1251,
PAMONA,Indonesia,,Sulawesi,pamo1252,Glottolog languoid with matching name and matching country
PAMONA Ampana,Indonesia,,Sulawesi,ampa1240,Dialects of PAMONA in the Atlas map fairly well to dialects of Pamona in Glottolog
PAMONA Batui,Indonesia,,Sulawesi,batu1260,Dialects of PAMONA in the Atlas map fairly well to dialects of Pamona in Glottolog
PAMONA Belala,Indonesia,,Sulawesi,tomb1245,Dialects of PAMONA in the Atlas map fairly well to dialects of Pamona in Glottolog
PAMONA Laiwonu,Indonesia,,Sulawesi,laiw1240,Dialects of PAMONA in the Atlas map fairly well to dialects of Pamona in Glottolog
PAMONA Pu'u Mboto,Indonesia,,Sulawesi,puum1234,Dialects of PAMONA in the Atlas map fairly well to dialects of Pamona in Glottolog
PAMONA Sinihoan,Indonesia,,Sulawesi,sino1247,Dialects of PAMONA in the Atlas map fairly well to dialects of Pamona in Glottolog
PAMONA Sinohoan,Indonesia,,Sulawesi,sino1247,Dialects of PAMONA in the Atlas map fairly well to dialects of Pamona in Glottolog
Pandewan,,,,pand1267,Dialect of Paluan - in Atlas and Glottolog
PANGASINAN,Philippines,,Philippines,pang1290,Glottolog languoid with matching name and matching country
Paniai,Indonesia,,,ekar1243,Area matches the Glottolog language Ekari in the Paniai Lakes subgroup
PANIM,,Papua New Guinea,,pani1258,Glottolog languoid with matching name and matching country (infered from island name)
PAONDA,,Papua New Guinea,,daon1243,Typo transcribing 'DAONDA' from the Atlas
Papar 1 sd.,,,,papa1268,"Mapped to Papar which has a Glottolog location nearby where the Atlas has 'PAPAR 2'"
PAPASENA,,,,papa1269,Mapped to matching Glottolog language at matching location
PAPI,,,,papi1255,Mapped to matching Glottolog language at matching location
PAPORA,Taiwan,,Taiwan,nucl1579,Glottolog languoid with matching name and coordinate within polygons
Papua New Guinea,,,,wata1253,For whatever reason the polygon labeled WATAM in the Atlas
PAPUAN,Indonesia,,,,Various regions of - presumably - papuan speaking peoples
PARANAN,Philippines,,Philippines,para1306,Glottolog languoid with matching name and matching country
PARAWEN,,Papua New Guinea,,para1307,Glottolog languoid with matching name and matching country (infered from island name)
Parb,,Papua New Guinea,,lenn1234,"'d of Nambu W&H 1981' (Carrington) at location of the Glottolog language Len from the Nambu subgroup",Carrington[458]
Parce,,Papua New Guinea,,pare1270,"Typo transcribing 'Parec' from the Atlas, which matches the Glottolog dialect of Kâte at abput the same location"
Parepare,Indonesia,,Sulawesi,barr1249,The dialect of BUGIS in the Atlas matches a MultiTree name of the Barru dialect of Buginese in Glottolog
Parigi,Indonesia,,Sulawesi,tara1318,"Mapped to the Tara dialect of Ledo Kaili, following the dialect mapping in Wikipedia"
Paripau,,Solomon Islands,,pari1257,Closely matches a Glottolog dialect at the same location
Paruwa,,Papua New Guinea,,kama1367,Dialect of KAMASAU in the Atlas; unclear which Glottolog dialect of Kamasau
PASI,,,,pasi1259,Glottolog languoid with matching name and coordinate within polygons
Pasir Malay,Indonesia,,Borneo,buki1247,
PASISMAUNA Eastern Inland,,Papua New Guinea,,east2457,Pasismauna is the Ruhlen name of Glottolog language Kaulong which has a matching dialect
PATANI,Indonesia,,Indonesia,pata1260,Glottolog languoid with matching name and matching country
Patep,,Papua New Guinea,,pate1247,Glottolog languoid with matching name and matching country (infered from island name)
Patpatar,,Papua New Guinea,,patp1243,Glottolog languoid with matching name and matching country (infered from island name)
Pauia,,,,uppe1428,"A dialect of HEWA in the Atlas, at the upper Lagaip"
PAULOH,Indonesia,,Indonesia,paul1238,Typo transcribing 'PAULOHI' from the Atlas
PAUWI,Indonesia,,,pauw1243,Glottolog languoid with matching name and matching country
PAY,,Papua New Guinea,,mala1494,Matching MultiTree name Pay of Glottolog language Mala
PAYNAMAR,,Papua New Guinea,,payn1244,Matching ELCAT name of Glottolog language
PAZEH,Taiwan,,Taiwan,paze1234,Matching Glottolog dialect in the same area
PEAR,Lao People's Democratic Republic,,Laos,pear1247,Glottolog languoid with matching name and coordinate within polygons
Pekawa,Indonesia,,Sulawesi,daak1235,Dialect of KAILI in the Atlas which maps to a dialect of Glottolog's Da'a Kaili according to Wikipedia
Penan Apo P. NIBONG,,,,pena1266,
PERAMANGK,Australia,,Australia,kaur1267,
PHALO,Thailand,,Thailand,phal1255,Glottolog languoid with matching name and matching country
PHANG,Thailand,,Thailand,phan1252,Polygon is in a very southern location in Thailand in contrast to the northern location of Glottolog. The location in Thailand is represents a recent refugee population and is in this sense not wrong but the Glottolog location is historically and demographically more accurate.
PHAY,Lao People's Democratic Republic,,Laos,phai1238,
PHNAN,Lao People's Democratic Republic,,Laos,,
PHU YAI,Lao People's Democratic Republic,,Laos,,
PHUONG,Lao People's Democratic Republic,,Laos,phuo1238,Glottolog languoid with matching name and coordinate within polygons
PIAMATSINA,,,,piam1242,Glottolog languoid with matching name and coordinate within polygons
PIAME,,Papua New Guinea,,piam1243,Glottolog languoid with matching name and matching country (infered from island name)
PIJE,,New Caledonia,,pije1237,Glottolog languoid with matching name and matching country (infered from island name)
PILA,,Papua New Guinea,,pila1246,
PILENI Taumako,,,,nucl1486,
PINAI,,Papua New Guinea,,pina1253,
Pinata,,Papua New Guinea,,vina1238,
PINGILAPESE,,,,ping1243,
PINTUPI,Australia,,Australia,pint1254,
PIPIKORO,Indonesia,,Sulawesi,umaa1242,
Pirimi,,Papua New Guinea,,nucl1630,
Piru,Indonesia,,Indonesia,luhu1243,Glottolog bookkeeping languoid with matching name and coordinate within polygons
Pirupiru,,Papua New Guinea,,bamu1257,
Pitoni,,Papua New Guinea,,nucl1630,
PITU ULUNNA SALO,Indonesia,,Sulawesi,pitu1237,
PIU,,Papua New Guinea,,piuu1237,Glottolog languoid with matching name and matching country (infered from island name)
Pnsiangan Murut,,,,pens1238,
POGAIA,,Papua New Guinea,,boga1247,Mapped to Glottolog language with ELCAT names 'Bogaia' and 'Pogaya' in the same area
Poko,,Papua New Guinea,,mang1403,"Typo transcribing 'Roko', a dialect of MANSENG in the Atlas"
Poleo,,Solomon Islands,,pole1240,
POLONOMBAUK,,,,polo1242,Glottolog languoid with matching name and coordinate within polygons
PONAPEAN,,,,pohn1238,
PONAPEAN,,Federated States of Micronesia,,pohn1238,
PONDOMA,,Papua New Guinea,,anam1247,
PONG1,Lao People's Democratic Republic,,Laos,phon1246,
PONG3,Lao People's Democratic Republic,,Laos,,
PONOSAKAN,Indonesia,,Sulawesi,pono1240,Glottolog languoid with matching name and matching country
POROME,,Papua New Guinea,,poro1255,
POROME,,,,poro1255,Glottolog languoid with matching name and coordinate within polygons
PORT SANDWITH,,Vanuatu,,port1285,
PORT VATO,,Vanuatu,,port1286,
PRAY/PHAY,Lao People's Democratic Republic,,Laos,phai1238,
PUARI,,Papua New Guinea,,puar1240,
PUKAPUKA,,,,puka1242,
PULABU,,Papua New Guinea,,pula1267,Glottolog languoid with matching name and matching country (infered from island name)
PULIF,,Papua New Guinea,,puli1237,
PULUWAT,,,,pulu1242,
Pumani,,Papua New Guinea,,maiw1251,
Punan Gang P. NIBONG,,,,,
Punan Gang P. NIBONG,Indonesia,,Borneo,pena1264,
Punan Lusong,,,,pena1265,
Pupitau,,Papua New Guinea,,pupi1239,
PURAGI,Indonesia,,,pura1253,Glottolog languoid with matching name and matching country
PURARI,,Papua New Guinea,,pura1257,Glottolog languoid with matching name and matching country (infered from island name)
Putatan sd.,,,,puta1239,
PUTOH,,,,puto1237,Glottolog languoid with matching name and coordinate within polygons
PUYUMA,Taiwan,,Taiwan,puyu1239,Glottolog languoid with matching name and matching country
PUYUMA_Nanwang,Taiwan,,Taiwan,nanw1237,
PWAAMEI,,New Caledonia,,pwaa1237,Glottolog languoid with matching name and matching country (infered from island name)
PWAPWA,,New Caledonia,,pwap1237,Glottolog languoid with matching name and matching country (infered from island name)
PYU,,,,pyuu1245,Glottolog languoid with matching name and coordinate within polygons
RAEPA TATI,,Papua New Guinea,,kaki1249,
RAGA,,Vanuatu,,hano1246,
Rai,Lao People's Democratic Republic,,Laos,raii1244,
RAJAH,Philippines,,Philippines,raja1254,
Raluana,,Papua New Guinea,,ralu1237,
RAMPI,Indonesia,,Sulawesi,ramp1243,Glottolog languoid with matching name and matching country
Rantepao,Indonesia,,Sulawesi,rant1238,
RAO,,Papua New Guinea,,raoo1244,Glottolog languoid with matching name and matching country (infered from island name)
RAPA,,,,rapa1245,
RAPTING,,Papua New Guinea,,rapt1240,Glottolog languoid with matching name and matching country (infered from island name)
RATAHAN,Indonesia,,Sulawesi,rata1244,Glottolog languoid with matching name and matching country
RAUTO,,Papua New Guinea,,puli1237,
RAWA,,Papua New Guinea,,rawa1267,Glottolog languoid with matching name and matching country (infered from island name)
Rawo,,Solomon Islands,,baur1252,
RAWO,,Papua New Guinea,,rawo1244,Glottolog languoid with matching name and matching country (infered from island name)
Rebar,,Papua New Guinea,,reba1237,
REJANG,Indonesia,,Indonesia,reja1240,Glottolog languoid with matching name and matching country
REJANG KAYAN Dialects/Long Badan,,,,long1408,
REJANG KAYAN Dialects/Long Geng,Indonesia,,Borneo,long1410,
REJANG KAYAN Dialects/Long Kehobo,Indonesia,,Borneo,long1411,
REJANG KAYAN Dialects/Long Murun,Indonesia,,Borneo,long1409,
REJANG KAYAN Dialects/Ma'Aging,,,,maag1237,
REJANG KAYAN Dialects/Uma Daro,Indonesia,,Borneo,umad1241,
REJANG KAYAN Dialects/Uma Juman,,,,umaj1240,
Remboken,Indonesia,,Sulawesi,remb1251,
REMPI,,Papua New Guinea,,remp1241,Glottolog languoid with matching name and matching country (infered from island name)
RENGAO,Lao People's Democratic Republic,,Laos,reng1252,Glottolog languoid with matching name and coordinate within polygons
